,customer_id,predictions
2451,1fd990bfc9a1900a5c3bf6db246a4d52402440b513a37699ecda9e05b22b9361,"[495573005, 505882002, 505882005, 508318010, 473954013]"
2452,1fda7b7af02e59872aacee34fa8c48c34befc2a13ea62ee12858220619f666e2,"[399256002, 399256003, 399256005, 399256009, 399256013]"
2453,1fdaed70b6f6b0c3c2a4399d384604f287ac0e02c2b3f3be787c1dda82b679f9,"[495884004, 495884005, 495884008, 495884012, 495884013]"
2454,1fe07c8d68abf793d9a28e0cff603c846d50aa21514864ec493edd0aa7770d24,"[488697028, 488697030, 488697002, 488697006, 488697013, 488697015, 488697023]"
2455,1fe361ca672b6ec84399058fb5298e36d17064a9e0a7e81bf685a20b7560686d,"[429313002, 429322004, 429322007, 481110008, 506379003]"
2456,1feb2af051a7dde8cc9e8e97fa31368127bf0e69af69ba8980575640337ada24,"[456163011, 456163050, 456163090, 456163062, 456163002]"
2457,1fed580253f24cccc82b60f8258e5af360f0a970564f75ed70bf7a91bb284542,"[220094020, 220094001, 220094010, 220094011, 220094015]"
2458,1fef35a33415da12f2af2bf68593bc6c43df272dc7a650305fc336a5abf2c536,"[253448001, 253448002, 253448056, 253448059, 253448062]"
2459,1ff1290496fc4f7fc6f97ea4d71b501c292d0e0d80d9650719c52ae90cf379c6,"[158340001, 349080001, 234432001, 194037001, 123173001, 228257001, 228257005, 156227001, 156231002, 201219001]"
2460,1ff1d55d7f9caf2038ec700ab1ba5c0633f47115637f01d67a449a3b2bc0e206,"[179208001, 182909001, 194037001, 123173001, 201219001]"
2461,1ff257ac5d879a5d1c0689ecfc143055f3e81530546536792107ad8ae174e00c,"[456163013, 331093002, 186372011, 444325004, 212629004, 331093006, 186372045, 456163028, 456163034, 477507006]"
2462,1ff37236880afa6d612284f22fe0c6654d55b77f67353ddda815f02f7277c7e6,"[471714037, 471714005, 471714009, 471714013, 471714014]"
2463,1ff8f7f7d9f3d109e59a8e7b6da7dd52ad34dbad8d5769086fb074eaf6bde253,"[511961001, 477877002, 477877003, 312878001, 454199002]"
2464,1ffd7a062b3ea7df6927ef92c7c9ca2989200abb1474ba1af6df55df6d904841,"[443860040, 443860044, 443860020, 443860054, 443860025]"
2465,1fffba502f76dc9dee4b7dd6ed2f10684b73595f52c4b78580077a32a7020ff6,"[333323043, 333323015, 333323018, 333323030, 333323038]"
2466,20034e8380f0c246dff6721590a4bc53f8b130ea276037747b2476b187691fa0,"[377277031, 377277001, 377277037, 377277014, 377277018]"
2467,2003730718519cea23638f357181962e911f70504621a1300e979d27d7b45708,"[408875009, 408875010, 408875016, 408875028, 408875030]"
2468,2003d1f2a11e4abbb6d191d21900900a6fe11039968947607083098b1bd5d392,"[408875009, 408875016, 408875028, 408875030, 408875001]"
2469,20044ffc9b48fe73f35830aaf600e7f1821d7013a85b1c0052bf87003bcdb897,"[325087041, 325087043, 325087044, 399223052, 399223024, 399223025, 399223026, 496735002, 399223035, 325087036]"
2470,200832d3dc540c3031c31313f2156146ae4042ed51cc7e921a3df2e94c7f5ece,"[278811009, 278811010, 278811011, 426199010, 426199002, 426199018, 426199021, 426199029, 278811002, 278811007]"
2471,200aa7ca59d0c156c9c1ae5cfa4b6ac0b4df2ff6f1eacfe56af54dcc7bb7da26,"[464297030, 464297031, 473954013, 464297033, 495573005, 505882002, 505882005, 508318010, 464297021, 464297022]"
2472,2010cd7d4995806101618d5c0558acb0226f64e8899974abdab2824ffe5a516a,"[514577008, 514577010, 514577012, 514577014, 514577020]"
2473,20122d5b2d5aa8ef90be27cfcd36b58753923d0964f7a189c6343a94cf7e72f1,"[372860069, 372860041, 372860073, 372860052, 372860062]"
2474,2023ab1c074664b0977e22a0ff84e17ba6906c862e62098ae7a2da8283072249,"[215589001, 228257001, 215589002, 200182001, 200182002]"
2475,2029b774b2fb60a6591461930dfeb31267c495b65f7c9f12e2f7469fb8161d82,"[212629031, 212629032, 212629035, 212629004, 212629040, 212629043, 212629047, 212629048]"
2476,202f7cd27b1950d89fd2a63d822f3bc1e21a5ee51ceae6b3673a5a6899d428ae,"[470789028, 470789031, 470789001, 470789012, 473954005, 473954006, 473954008, 470789019, 473954013, 473954015]"
2477,203109eafef8ad7b1c3a0fdd0d7651f31cfbe9e6af232c8651a6a676d7fc1117,"[316441024, 316441025, 316441005, 316441011, 316441015]"
2478,20353559d6ad3b21c048a38aa61c863880e471432ed0375b6fdc8f5b79c8c270,"[506098016, 253448002, 506098007, 253448056, 506098011]"
2479,203d9922098be118a61bfa08492e2b01536fb97f9c416e61c79d7dbca3a1d1d0,"[253448001, 470789028, 470789031, 470789001, 153115019, 470789012, 479167001, 470789019, 479167004, 479167005]"
2480,203e669667e362ea2894c1fd28b31fc96d9ef0b9a2a3573e013ba4fd11ad5b24,"[372860001, 266168003, 250099001, 217727003, 228257001, 372860043, 373493009, 432566001, 297078001, 201219001, 490473019, 372860063]"
2481,203f0319a7e4aef66bd20d52249d4992122e4ae8d65144bf031a46d6fc6b1877,"[179123040, 399201025, 237032003, 457892003, 457892005, 129085001, 399201002, 399201035, 399201042, 399201045]"
2482,2044e7173e4cb40216865673afbcda8f141910b7a1f5fac8a9043ad243f16f79,"[507909024, 507909003, 507909006, 507909017, 507909021]"
2483,2047cb08d78363b380979a5cd8d736529ad18c7dabfd0aa697dfd26c35448ff2,"[253448001, 253448002, 253448056, 253448059, 253448062]"
2484,204e9c7e0a436e21c762b576010518b61e0c0f653e2666628d7048497db322ad,"[351484002, 351484034, 429313031, 351484039, 351484009, 429313002, 351484013, 429313013, 429313016, 351484026, 351484028, 429313021, 429313023]"
2485,2054e2ff88e7f5ef4bb07e591376f45e2ab615b2b8cd21bd8a8bb596e7a0ab23,"[294008005, 294008009, 506166058, 294008047, 294008056]"
2486,2058fa270c11c569a59a97717dba5681b8fa06a9be11e3b914b07e0c73f10f6a,"[502660001, 502660003, 502660005, 254303054, 254303056]"
2487,2059ed143b796be969034224f167d60a783af1a288dcadfc8e099199c0a4a23f,"[253448001, 253448003, 253448059, 452818021, 452818029, 452818031, 452818001, 452818034, 253448056, 452818011, 253448062]"
2488,205dadb2782dd586cbf2c64583c0085f1b344e631c25ddf46aec780940e48d7b,"[372860002, 372860043, 160442007, 160442042, 160442043]"
2489,205e5d21e80093897e40b90faad4b228481aa6f929ba8d252bfbd4a07bbf2b96,"[399256032, 399256002, 399256036, 399256037, 399256019]"
2490,205ea0f7c9ce1b21be54f38ce437a91af72f4c76baeae2037ad33b157ba66170,"[426199002, 483093001, 492897002, 278811002, 278811006]"
2491,205f687b9839c0a14e2cf5678752550e6856d21da1e9cd54b914403aef426ffd,"[506098016, 253448002, 506098007, 253448056, 506098011]"
2492,206266ef2c2aef50c70b232fcaf8ffd35b98b8afe9e6bcda618cc2778a8a13dc,"[355307042, 218354021, 108775015, 108775051, 316441005]"
2493,2069225990099cfdce34d23b36acdb1a644d27573bff90cf8ac7953f142b182a,"[351484034, 351484039, 351484009, 351484013, 351484026]"
2494,206fad4635fde829324b47b80e25d35e58e4cbcb78bb1320eae50bddbfd4796d,"[372860001, 372860043, 373493009, 490473019, 372860063]"
2495,2072516643058fb399f98e5216d290469eb04c3e5d3ee604745d09b778f61b65,"[214844001, 296375018, 186262001, 517729011, 368038004]"
2496,207a62e79c2e353ab67012f0633a3e50b70b4ec130ca0d1bdf6ac02db9293713,"[307239010, 278811011, 307239001, 307239005, 278811007]"
2497,207b5296c72bb4782cb9267c78f20000dc12a807ac403a483970c60e0fa184ed,"[372860001, 452818021, 372860043, 452818029, 452818031, 373493009, 452818034, 490473019, 452818011, 372860063]"
2498,207cf038bda12108910f2aa3f4b7de342f24cad004623ae4eef90b8acff37917,"[349301025, 349301028, 349301029, 349301045, 349301047]"
2499,207d7099f86eb4b6b6a25e9098ec1d82ef2bd071c61dd4cb20aa62d377ec367d,"[488561027, 488561032, 488561003, 488561036, 488561007, 488561015, 488561021]"
2500,207f8e027350bcaef8c2dee7de25830cc3d797ba2fcb1083dbdce98c1c8d5104,"[351484002, 351484034, 351484009, 351484042, 351484012, 351484013, 351484014, 351484026]"
2501,208037fd345cdd0e6a1d073b890f0a92e2d8adbbba7c2dabe2d18032fc7b1a4b,"[401044034, 401044004, 401044020, 401044021, 401044029]"
2502,2080414400178ac6449e229781b0dad640125fbdf864336e9940abde7a8cf2f5,"[349301025, 349301028, 349301029, 349301045, 349301046]"
2503,208283d906db31364a0f0803f45788bbc9c5f3ea91c321ac876068b8def1c23f,"[488697028, 488697006, 488697013, 488697015, 488697023]"
2504,208584c48fd338c90154cafab55dc4b5f8d653808f049c20159ce185022d4ab6,"[399061026, 399061028, 399061033, 399061040, 399061012]"
2505,2087a8683916a9b1dfdd2c1aafae4406145f84966e72dbf0fd87f36e67545a6b,"[406724001, 406724003, 406724012, 406724017, 406724024]"
2506,208a0489903f9e8f510430e7481129718711c264b470c902458cc3cc65fa9665,"[473954005, 473954006, 473954008, 473954014, 473954015]"
2507,20907f0f7798542c603dfc7e3b2e15f9e907c34ce0ba8187734e10ac106054da,"[351484002, 351484034, 351484009, 351484013, 351484026]"
2508,20929c5f329959e0607bc1f538437a0fe3d484dad89fc8c4677d2ce691d20ca5,"[220094018, 220094019, 220094001, 220094010, 220094011]"
2509,2094ec9623505dd2ed6e10b2db0646927283a42601fb2f33de0ba9f3063086ed,"[408875009, 408875010, 408875016, 408875028, 408875030, 408875001]"
2510,209be072e84dc8206195a725e18c2b805caa7af8e18a23947490a55e142e1866,"[449570050, 449570020, 449570063, 449570034, 449570067, 449570036, 449570038, 449570041, 449570014, 449570015]"
2511,209da6fd89e0481f91bca2cb2f00114c80d83a1da30de1a70230b979f85404f2,"[469137001, 469137012, 469137013, 469137015, 469137016]"
2512,209f1f91687d88cd85b9ea80d66601581e7785a426695900f3a6d548798bb6d7,"[372860001, 372860043, 373493009, 490473019, 372860063]"
2513,20a0f9a5159fa1723c707cc447da31d7cc1cd975ffc301f1cae20859cd23f498,"[488561027, 488561032, 488561003, 488561036, 488561015, 488561021]"
2514,20a109a65d27c3f104b4cec5f9558fb144bdd9d424eb09f171370d0edb409708,"[351484034, 351484039, 351484009, 351484013, 351484026]"
2515,20a1454102c11160902fe60e67f9436489f960f8c46b15772a9486a85e046b54,"[460363011, 456163011, 217727002, 460363016, 456163050, 266873006, 470985008, 470985009, 470985010, 456163090, 265630004, 266873009, 456163062, 373493008, 456163002]"
2516,20a4df785a145350cc40b64c4e5ab8981082f7e44bb6d4e8d0d76abc06ee1688,"[449570050, 449570056, 449570061, 449570040, 449570015]"
2517,20a6981fa1088983265e52d70edeed8ddebe6398e539c53a37d45d17946988e4,"[408875009, 408875010, 408875016, 408875028, 408875030]"
2518,20a92a60b01e33417752a95ee5b8a7a3ba8d7ed8921db05455bdcb8103439741,"[202017055, 479227018, 458239022, 458239001, 220094015]"
2519,20aa35c58621b831d7eaa00210a5f28a2e095ccf22a33e118cedf5a8711a7bce,"[212629031, 212629032, 212629004, 212629036, 212629040, 212629047, 212629048]"
2520,20acad6f5f352aceaadc6f24666d0ec3613e1a1ba7ebd981a6fdb04a4ed554b6,"[372860043, 487722005, 487722007, 160442007, 487722008, 479167002, 479167004, 479167005, 160442042, 160442043, 455832001, 373506004, 373506008, 373506011, 373506018, 373506019, 372860002, 481111010, 351933029, 351933051]"
2521,20aeea91349a218d46d979c39f7e4822373b9e2670a754ee6b15ff7152f3d84d,"[237347011, 237347060, 237347035, 237347004, 237347037]"
2522,20af512b3a10f5582e00cd82650c3050b1b78efe608a8fea55ce6793ad4a0d69,"[508318016, 513699009, 495573006, 505882005, 505882006]"
2523,20afdcf7805a8577021e72487aec8317092c941f96c4ebd27372a8f42943106b,"[508320001, 358753005, 478646001, 292453013, 452511001]"
2524,20b2504d7484b6f562e988cb50ab36671cb54c52ab7d70a97544b8e4bc9a8cff,"[253448001, 253448003, 470789028, 470789019, 470789030, 470789031, 470789012, 253448056, 253448059, 253448062]"
2525,20b2800b2669f8aa85e6c8065735df702e6606279c5db0168ae6785d0b0d549e,"[516859008, 516859013, 516859015, 516859001, 516859007]"
2526,20b4d06d2952aeab087e7a5b6b906a368d3487258c3ab721f13b634599bfaafa,"[372860002, 372860076, 373493008, 372860052, 490473012]"
2527,20b7731ba099c8cb1197506160d3e6a47f874e10153c30c750ddb23ca941d219,"[369796032, 278811009, 278811011, 369796004, 369796035, 481777003, 278811002, 369796027, 278811006, 278811007]"
2528,20b7c9ce1d88651b0aa7dfcd7f5c1f2a334c1c0e0bee0d14fa99d35c281f52f9,"[179123040, 237032003, 457892003, 457892005, 129085001]"
2529,20b8bcb07c3c52085a8aea1a8c2005711330573351d81d850b8da759a461c4da,"[506098016, 253448001, 372860002, 253448003, 253448002, 253448059, 325087018, 372860043, 506098011, 506098006, 160442007, 253448056, 160442042, 160442043, 253448062]"
2530,20bc125173d407f67601f86570424000e653c096e3ae0bd8e3029f0d7d54288d,"[489435009, 489435010, 489435012, 501620038, 501620040, 501620042, 501620045, 501620049, 489435001, 489435002]"
2531,20bff3edbe891ab7230588119a04e6033b781353314b1ed3244369a9fb14f9b6,"[505224003, 505224004, 505224010, 453765006, 505224014]"
2532,20c17f582aed68728b63f23a9a9c372b304b6dba193b8d1138f637cf96a9d9bf,"[408875009, 408875010, 408875016, 501620010, 501620012, 501620013, 501620047, 501620016, 408875028, 408875030]"
2533,20c5b9ad441af182257938ecfd8ec8ef96b9c4eb11e0ec38f434afdaeb91f1cf,"[372860001, 373506018, 373506019, 372860043, 373506001, 373493009, 373506004, 490473019, 373506011, 372860063]"
2534,20ca11107b072ecf8652bd40cb60d96b4a52071c509bc4c2d44ce0649e70a456,"[443860040, 443860044, 443860020, 443860054, 443860025]"
2535,20ca344211f5bfd0771e85cb81fddd744ec303c739918a877c5adecd6fab9017,"[372860002, 372860076, 373493008, 372860052, 490473012]"
2536,20cd50bc77d5ca908f306d4b822d67b0481e51019ed1dc9f7acfe080266af0ba,"[468480033, 468480002, 468480035, 468480015, 468480031]"
2537,20cdb199a537207421a4d4050b045136784c74175c374ae4b5ea87f4e5e530b4,"[399223068, 399223029, 399223032, 399223034, 399223004]"
2538,20d118307f727505b561dd474f3d5bea00973132ceb30ccca0e65e12287790d8,"[486639009, 486639012, 486639013, 486639003, 486639004]"
2539,20d17c0ed088c3de6e22034eb7d2d5ed2a2edcceedfa3d4a98d5c74c30f5bdbd,"[403490017, 405636010, 513701003, 405636014, 403490012]"
2540,20d2eb77a20a1050dab92086a7c0663fc4719d32da4decddc89f2fbcf1d12684,"[403490017, 265071013, 513701005, 513701012, 403490011]"
2541,20d61b56be46009309724c4cd369171657bffa4e6a6b742e105e4b2d868155d4,"[278811009, 278811010, 278811011, 278811002, 278811007]"
2542,20d8178fd4d25d012bedd62a457e534fc450393fa17faf0125c44be80fefcd8a,"[202017055, 479227018, 458239022, 458239001, 220094015]"
2543,20dd9b234d7aa88ea74ccda9979635aed412967ee9494ca9456db3853e4d06b8,"[488614018, 488614019, 426199010, 372860002, 160442007, 146721001, 146721002, 372860043, 126589006, 186264015, 186264016, 488614006, 488614007, 160442042, 160442043]"
2544,20ea42c447558a6e201b6209d7413a6d090a93e5841e2a7526a49408bd08f4f9,"[372860001, 372860002, 372860043, 372860076, 373493008, 373493009, 372860052, 490473012, 490473019, 372860063]"
2545,20ed6d84ab6fd3dc9858023ea8ca2f64284c651a947aef41785ee2a27ff37aaa,"[509091010, 509091023, 509091025, 509091028, 509091030]"
2546,20ee297066803ea2b40756098490acccac35b60b56b127e5338208d32caaf09a,"[484398018, 484398021, 484398026, 484398062, 484398005]"
2547,20f9fd05bacb5efbd353dc193d9ac2fbe64536f613faaf65bfc4903c0fb4e048,"[253448001, 253448002, 441386001, 441386004, 508638038, 253448056, 253448059, 441386013, 253448062, 441386015]"
2548,20fcdfe451659f4ed5b0f520de46bae47c40ea1537a23f2a63574c2ae7ef534f,"[490176001, 490176002, 490176004, 179208008, 144993001, 194037001, 490176011, 490176012, 490176013, 123173001, 324946001]"
2549,20fef45c860d74df415ba7712e1a8b318eeff593d3d86db4b7a830bf445d9670,"[488561027, 488561032, 488561036, 488561015, 488561021]"
2550,2101871846ebd62bf551a7bef33a6740fe73fdeccfa5b18ffcfc17abfa98857e,"[372860069, 372860072, 372860076, 372860052, 372860062]"
2551,210352dd2757aef312d20a376ccde2beb4a3b80adb122e2fb43672d7134e2d3f,"[220365001, 220365004, 220365007, 270382004, 499807002]"
2552,21129649a8e53e5a1c3f9201c4da996ea96733622081b3ae4e382d079da02a09,"[349301025, 349301028, 349301029, 349301045, 349301046]"
2553,2115729479ac37bdeb5b068a806f79f3fea229437dea16528e9401b136d9d1bf,"[397688006, 457722001, 476366004, 457722005, 457722015]"
2554,2116029627eeefeccc822a01fcbf1212b7e8fe859f4b5b9a02ff21113571a31f,"[377277031, 377277001, 377277037, 377277014, 377277018]"
2555,2117a627814fa8a97cc9a5bcdac82f7dcbcd853e89668b72fb6fc5f0b09f7864,"[398089010, 398089014, 468480025, 398089018, 398089023]"
2556,211857d28def8a3417cf94df857bf99faa18cfad2dede375749647a939ccb131,"[488561032, 488561003, 488561007, 488561015, 488561021]"
2557,211b9b1ae5c883e97e640336715e72dd7a3c87ce0bc320242f2e0da33cf69b2f,"[457892005, 129085001, 316441001, 506110001, 179123001]"
2558,21231d94388766953e6a1174ffca23aa7c6c70bccd08b0e120ad47a3d08f3de3,"[451744001, 451744005, 451744006, 451744015, 510618004]"
2559,2126193c0bf40c6fe7abe583b520c5bc8175c817a994cef9871d7d60d2d4a060,"[516859008, 516859013, 516859015, 516859001, 516859007]"
2560,212657f87a346852b8ce640938005163516a200a1dcec541d138e3f4d2976a41,"[333323043, 333323015, 333323018, 333323019, 333323030, 333323038]"
2561,21280283a5b7e4213e8da847dd00e12d6c0c89c363b9b91f43c0cabf58c2fabd,"[399223033, 399223025, 399223001, 399223034, 399223068]"
2562,212d21e140aa1de622512a180b28175c2e3f66805d79e0209dfa93e4dfbf43e9,"[212629031, 212629032, 212629004, 212629040, 212629047]"
2563,212fa93c316b5b863119ff64a4b89f1aa13c3c3d5e2092a7ce358b3cb50b487f,"[470789028, 470789030, 470789031, 470789001, 470789003]"
2564,213278316442bf23ee5adc61cfdc38f69a54d164d74fdd3894928e1eb8fed756,"[372860069, 372860041, 372860073, 372860052, 372860062]"
2565,21345671e0677c3090d627c79fa10e298bf72893d9ce10330ed5de37c3faf489,"[513701003, 513701007, 513701012, 513701013, 513701014]"
2566,21354a974acbf87b0e4d5d3d1d84dcca9d47df3bd04e48e6bd7c3b9d7f4e3bf9,"[278811009, 278811010, 278811011, 278811002, 278811007]"
2567,21378f351e7b5f965c5f587630d241f4219018035e26b8afadad4f1ef96ef07b,"[179123040, 237032003, 457892003, 457892005, 129085001]"
2568,213a29ce3460c0b1d54b2ce2f4715725b62ea0181bbdde554105ba8717385b2a,"[464297030, 464297031, 464297033, 464297021, 464297022]"
2569,2145854a890d6d32574effb307fa4c68053185e8dda2b6569142ff0142a6f182,"[351484033, 351484002, 351484034, 351484039, 351484009, 351484013, 351484026]"
2570,214631d5ed28bea5567cbd0493ce6c70d361ad391c776092f7e6a588aafbb2b3,"[517729093, 517729098, 517729099, 517729103, 517729017]"
2571,214dec8f8e76371d2519d3ee9625b4067a008d1206f060330308c68004fee4d2,"[301656017, 301656018, 301656026, 301656028, 301656029]"
2572,214fe284c14a25c41415e30236e580602c0f4413ab89bafe8fcb2b0a8d8b1a60,"[456163011, 512989029, 456163050, 456163090, 512989012, 456163062, 456163002, 512989020, 512989022, 512989023]"
2573,215154408cd44f76fab6d8f94717fdcf2128c0da28ba26b91e7bb5285a2a0631,"[516859008, 179950017, 224606022, 224606025, 224606031, 453358001, 179950002, 453358003, 453358002, 516859002]"
2574,2157aea1fa2983084ead3d1164b128b4d3577c032b8ff6403ac4280e00abfd85,"[507883008, 507883009, 470789028, 507883014, 507883015, 470789031, 470789030, 507883018, 470789012, 507883002, 470789019, 507883007]"
2575,2158401476c326b29d22e8b875714f1a18216c8305ae1bf34e9aafd3573c1395,"[507883008, 507883009, 507883015, 507883018, 507883007]"
2576,215a107ed3feebcc9f94e7907048cfa40905e625fb205c772967bcb6569fa705,"[278811009, 278811010, 278811011, 278811002, 278811006]"
2577,2161154405e0e3280df1bde92256e870cf4d6e1f7e85de06e7d0f6035d48c8a6,"[182909001, 123173001, 194037001, 305931001, 201219001]"
2578,21617f653c38e7a0e21d941d803fdfd6c78edc87877dd66a7498f2e7a9866430,"[373506018, 373506019, 373506001, 373506004, 373506011]"
2579,2161cdab1d8e7b88e97089b3fe76479af08d79ec1794d9874bd47a52ba31fdef,"[433414028, 433414030, 433414034, 433414037, 433414040]"
2580,21620fa3bd2bf567c00ac0520b0176b230e52771ba9f2f6ad1b6d03fc6a472ca,"[380609036, 380609037, 380609038, 380609008, 380609021]"
2581,216212b4e6622f3f30eae885a9f5a71fb396f2bb8fc84d6ca5ecce2039de8b39,"[351484002, 351484039, 351484009, 351484026, 351484028]"
2582,2168641f66850181f0f787f9482ecaecd612e82e1dff74fd461e8dab789ada7d,"[333323043, 333323015, 333323018, 333323030, 333323038]"
2583,216ddcbbb430081dd564ae7aaf0ec7cb1ad1f61d44d0aa8dc25a317924e10afc,"[489435009, 489435010, 489435012, 489435001, 489435002]"
2584,216e9b46eabedc803df4beb1bb0c8662b44772f6f2e6f833811f022ad523ee95,"[456163013, 456163048, 456163028, 456163031, 456163034]"
2585,216f4e0f29709ff5e03a2076f9b199fcd9cbe775a55cd424462fcfbb089ab165,"[360950016, 394292001, 360950004, 360950008, 360950014]"
2586,2179255e8e8c58331413d7c01aa5b6ab13af2466bf9cc97bb97fa7a380986c51,"[496762018, 496762020, 496762022, 496762005, 496762015]"
2587,217bd772e946a013afd4482a4faa7bd1949c1b4b9a06320a07039ea3f16906e0,"[253448001, 253448002, 253448056, 253448059, 253448062]"
2588,217ef8f3f546210ba42de89cbebf01457aba78f1f7b9f0f974aabba53b817ea1,"[464927008, 464927017, 464927020, 464927021, 464927027]"
2589,2181808916c4bfdec3c427658ac3e86242977933c59ee4cca7a704e58778b218,"[470789028, 470789030, 470789031, 470789012, 470789019]"
2590,2182406b43c239a1d4595051cd4b91c438d63349afd8eb4050813e3a02dcb7cc,"[475791011, 475791006, 475791036, 475791037, 475791038]"
2591,2184c902d65f1ca947cd52386162235bca1a5ca4a9927ea1df09396fa3edd4b7,"[413029003, 448515023, 400285011, 448515027, 448515033]"
2592,2187305f843f68bf761f8e862bf67a704e4fa50c71a72f3ab4f0353b62560a1b,"[507909002, 507909007, 507909021, 507909024, 507909026, 265071012, 265071013, 265071020, 405636013, 265071027, 265071028, 403448008, 403448010, 403448019, 516000086, 516000087, 516000090, 516000098, 516000101]"
2593,218bb36a2ef5d755237bd8d0b1316c387716271d8bc6c13a43b44669e006d8c4,"[448509024, 448509026, 448509009, 448509014, 448509018]"
2594,218c56a05dc8f3148885c299f9f0ae11a08dc85f6abe970cccb7661d1f1b617e,"[399256002, 399256003, 399256005, 399256009, 399256013]"
2595,218e5bd058ae676a16bb6f6a5e00cb2150b511d29639296254c105e8aa7f4ffa,"[179123040, 237032003, 457892003, 457892005, 129085001, 316441001, 506110001, 179123001]"
2596,2197dff4c445135e199294fd55072f170e1d1d474e0f32448854d99990b4bfcf,"[399087042, 399087015, 399087054, 399087029, 399087030]"
2597,219fdf2b2732e1656bee577d8beb4cd31b7e6955e96225ac87f848ea32d05837,"[408875009, 408875010, 408875016, 408875028, 408875030]"
2598,21a21525190dc0158628055fabe3099be45bc14940fc59bd57baaf27ff36d2e9,"[464679016, 483093001, 501620010, 335037004, 335037005, 501620026, 501620013, 501620012, 501620016, 426199002]"
2599,21a6f9c166c6222a6c196e5731413bca64dcb18e9f05e75c82b03e142234914e,"[372860002, 372860076, 373493008, 372860052, 490473012]"
2600,21a96fa1c34fa849bc5aad27642a1d2ad377d309d3c46b9f9a69ecc3f8f7cd55,"[399256001, 399256002, 399256003, 399256009, 399256013]"
2601,21adc055541545617fc5249d21011b176b1cf6c155b66aa6982e520826a8b0f1,"[509091010, 509091023, 509091025, 509091028, 509091030]"
2602,21b0c3a39170bbf0d7bb7d55d8a91768c68dec9a986e9d6146b3d495d429d535,"[278811009, 278811010, 278811011, 278811002, 278811006, 278811007]"
2603,21b22e8385e95f26bf8ba0e3c5ab6c489b3ec444fbf93e12994cfa06d10875ff,"[266873001, 217727018, 270381003, 481781004, 190021003, 268305006, 268305007, 268305008, 373493008, 217727002]"
2604,21b58ab7d8178f3dbc7c4698f332bf8f9e39532e732181f17cc312a6e9b0680d,"[490176001, 179950017, 351484002, 490176004, 351484009, 351484042, 490176011, 490176012, 490176013, 351484014, 351484012, 453358001, 179950002, 453358003, 453358002]"
2605,21b659141c21e07151bd6405f9fa9c346b0610f1eb4e0769908360947fc3b472,"[372860001, 372860043, 373493009, 490473019, 372860063]"
2606,21b92afe854800d817e1add7d7016a9caad2c1fa88def0fc681ea5a090e1b9aa,"[399223015, 399223025, 399223032, 399223033, 399223004]"
2607,21b95fe065cb8c3613222775c79082b9d76a6c098ce1934dd51d893bc07f65ea,"[369796032, 369796035, 369796004, 481777003, 369796027]"
2608,21bebaa8e76109e65651be0a430957cc2c6350a7a30120f1093c3b3a000eab5b,"[452818021, 452818029, 452818001, 452818034, 452818011]"
2609,21c0715f0e1182f3c09e3b53468c2c35841883a41e606164de7f55cf9dbe821c,"[373506018, 373506019, 373506004, 373506008, 373506011]"
2610,21d9c0fe89a59591ebcc0ff008d080677042f05e95e7adc9b739f7bb156291cb,"[396135040, 399061026, 399061028, 396135047, 396135048, 399061033, 396135052, 399061040, 396135058, 399061012]"
2611,21daf60ecdc5fedfe3d85cc78bc1a5b9a392a803f84dcc80876141809cd82285,"[488561032, 488561035, 488561003, 488561015, 488561021]"
2612,21dce438aa49072afe3d8d10fa2f5ff07b13ee4a4f4aa1b291b4882c493a3882,"[451744001, 451744005, 451744006, 451744015, 510618004]"
2613,21dd0f001b52c0990aeef1c41c14b2d7bf5b3c02abb9694f4a2a0482debad84a,"[278811009, 278811010, 278811011, 278811002, 278811006]"
2614,21deaca142bb963ff138f6c435c0988ee748fb3a9ef8215f2ca75cc6d3378f3b,"[490793004, 490793008, 490793041, 490793009, 490793019]"
2615,21dfe5d5bbd36691c396c3511c9fd66a817ca0d27dae27cfd77057d53d18f3d7,"[372860001, 243937001, 160442010, 160442042, 160442043]"
2616,21e2719df922b8c57abc528fa3a272e492b2693f704875b5eb2d0af05f7029a0,"[501620038, 501620042, 501620043, 501620045, 501620049]"
2617,21ea1d957e4fc2f4600669a1858cffff39fdd60352344073ac9c991c39a39231,"[266873006, 373493008, 266873009, 265630004, 217727002]"
2618,21eb2773d3b6aa0089e39b01d0c313bb5a356634df11b7c00a066572a9f5fbbf,"[179208001, 250099001, 179208008, 228257001, 432566001, 412370002, 201219001]"
2619,21edfb54cf1361ecc78d7c60e28bb75fd615bea591b4ce57d6b3372793b11fd6,"[153115040, 153115043, 153115019, 153115021, 153115039]"
2620,21f0028364099c9433036fd6aacdf90344d38e5b927258dd03c34829863e250a,"[372860001, 372860043, 373493009, 490473019, 372860063]"
2621,21f35c88c4c0faa1b516ee8c62b2c8b36440c66c93f4397aedaba0ca0d0db226,"[349301025, 349301028, 349301029, 349301045, 349301046]"
2622,21f3d7c1151efc909b58833d42f9e551b05f409e9def39eb2cdfc37751121751,"[488561032, 501620010, 488561003, 501620012, 501620013, 501620047, 501620016, 488561007, 488561015, 488561021]"
2623,21f81b5fde12deca9a1e1c65d7bb8b9a1c7b6673f43ba78275fb6dd601aab496,"[393772001, 393772011, 491913010, 212766041, 458428031]"
2624,2201933650ed668882b3c7656f16f327171682459c87deb55887c574173f7be2,"[351484002, 351484009, 351484042, 351484012, 351484014]"
